p0,Average of S(x)
0.335,0.05687282926594189
0.336,0.05858750486914697
0.337,0.05901871489814772
0.338,0.06003604683647816
0.339,0.05802518030206983
0.34,0.05977861624318336
0.341,0.05968285751741572
0.342,0.0591995813002674
0.343,0.05832321266880483
0.34400000000000003,0.060208536381906014
0.34500000000000003,0.05868959384295475
0.34600000000000003,0.0589855318648492
0.34700000000000003,0.05925727378173577
0.34800000000000003,0.06121375505892794
0.34900000000000003,0.05967923820042759
0.35000000000000003,0.061365401399524004
0.35100000000000003,0.06419123075242328
0.352,0.06082862669812631
0.353,0.062269230069191404
0.354,0.06084242930228654
0.355,0.06127104165298064
0.356,0.06374720638421116
0.357,0.06360335322090979
0.358,0.06362050124286117
0.359,0.06171443138426465
0.36,0.06174831696592119
0.361,0.06244393205681342
0.362,0.06309249910874792
0.363,0.062483448497495986
0.364,0.0625252091509851
0.365,0.062304197670912546
0.366,0.06294364701689158
0.367,0.06269767987691158
0.368,0.06402616712995107
0.369,0.06260280989406257
0.37,0.06428576331973539
0.371,0.06451990853675221
0.372,0.06441845081313913
0.373,0.06503931695310662
0.374,0.064205915685615
0.375,0.06622935170046944
0.376,0.06851098671142303
0.377,0.0641469115328955
0.378,0.0647677319314025
0.379,0.06396310453486301
0.38,0.0634901544930147
0.381,0.06693532624205174
0.382,0.06563304452899467
0.383,0.06538488702520641
0.384,0.06686126531331428
0.385,0.06621718207345491
0.386,0.06956858847703248
0.387,0.06635783325781641
0.388,0.06786372969428771
0.389,0.06544422464293595
0.39,0.06647332149381031
0.391,0.06864050797086073
0.392,0.06748173469710661
0.393,0.06858071153840328
0.394,0.0676614136381321
0.395,0.06960026568491838
0.396,0.0680959878008172
0.397,0.06935149225612294
0.398,0.07146575507875934
0.399,0.06914402170108398
0.4,0.06925357454452141
0.401,0.06978517355198788
0.402,0.06932466307130744
0.403,0.07218378153339233
0.404,0.07131483335339978
0.405,0.0705663676608631
0.406,0.07149134071428757
0.40700000000000003,0.0716033762109819
0.40800000000000003,0.07025150415322926
0.40900000000000003,0.07093093455598597
0.41000000000000003,0.06950665499095164
0.41100000000000003,0.06967115515330775
0.41200000000000003,0.07007771330099592
0.41300000000000003,0.07253906152776
0.41400000000000003,0.07316361502650012
0.41500000000000004,0.0689318298389146
0.41600000000000004,0.07065043575360076
0.417,0.071975331716091
0.418,0.07170359662020186
0.419,0.07256742842343071
0.42,0.07194909302879172
0.421,0.07065443953207512
0.422,0.07224851783045953
0.423,0.0750959913531613
0.424,0.07401988181549235
0.425,0.07366321199877417
0.426,0.0739593247983422
0.427,0.0758755665554316
0.428,0.07543929400579852
0.429,0.07423371528605896
0.43,0.07576486409604818
0.431,0.07371980241413044
0.432,0.07771495928460123
0.433,0.0728475436518945
0.434,0.07362899671819402
0.435,0.07572015797968289
0.436,0.0756003499973176
0.437,0.07465841478437779
0.438,0.07644217140355544
0.439,0.07627713324807954
0.44,0.07557241956706623
0.441,0.07709896648854736
0.442,0.07674720851950582
0.443,0.0748613557775453
0.444,0.07597724738983294
0.445,0.07821579150856123
0.446,0.0816029146031733
0.447,0.07786358444779522
0.448,0.07659231650636499
0.449,0.07847973686913244
0.45,0.07952381654919231
0.451,0.07889924876958711
0.452,0.08052813558875781
0.453,0.07877124481295528
0.454,0.07718693667900858
0.455,0.07781723086971781
0.456,0.0797928774211421
0.457,0.07807163654717635
0.458,0.07811882146024615
0.459,0.07815684938635428
0.46,0.08028904593426144
0.461,0.0807423033717701
0.462,0.07877768688052529
0.463,0.08165524543352247
0.464,0.08157153560301965
0.465,0.07949612096816323
0.466,0.08122970021807494
0.467,0.08012458975141873
0.468,0.0810480817369984
0.46900000000000003,0.08320085251710185
0.47000000000000003,0.07968822949517865
0.47100000000000003,0.08211482875501722
0.47200000000000003,0.08269548678685557
0.47300000000000003,0.0811508933684719
0.47400000000000003,0.0816146530234769
0.47500000000000003,0.08283795458703584
0.47600000000000003,0.07948762300166791
0.47700000000000004,0.08200841740030052
0.47800000000000004,0.08400513599769108
0.47900000000000004,0.08270595565510415
0.48,0.08069644749002026
0.481,0.08366497252686224
0.482,0.08182321064733712
0.483,0.08337018248672688
0.484,0.0829690155496376
0.485,0.08234524928777497
0.486,0.08310853373329494
0.487,0.08476777660837152
0.488,0.085654354135319
0.489,0.08560565119778696
0.49,0.0847247060664836
0.491,0.0836069168213382
0.492,0.0845975080787298
0.493,0.08431614377109206
0.494,0.08700043508732849
0.495,0.08590669376471984
0.496,0.08501202207424674
0.497,0.08711763727431159
0.498,0.08616397362848856
0.499,0.08802739074866721
0.5,0.08789904881163356
0.501,0.08615618500372796
0.502,0.0861410657234202
0.503,0.08709646260863782
0.504,0.08762299634358103
0.505,0.08995132539719751
0.506,0.08794000222346235
0.507,0.08654571844524026
0.508,0.08830115016978987
0.509,0.08701136719931235
0.51,0.08754961538851158
0.511,0.08719310904316442
0.512,0.08983973376203187
0.513,0.08628734025493014
0.514,0.08859885520928788
0.515,0.08836980065642971
0.516,0.08787860549908713
0.517,0.08916473597541347
0.518,0.0923972228734372
0.519,0.08751877932323494
0.52,0.08744244339708883
0.521,0.08934488767451976
0.522,0.09024169178936685
0.523,0.08655799096217714
0.524,0.09249775068922965
0.525,0.09096916320800857
0.526,0.09232624696530942
0.527,0.09068827257990726
0.528,0.09335908048796707
0.529,0.09013600289987651
0.53,0.09313070829328483
0.531,0.09282715447855305
0.532,0.09308092950177681
0.533,0.09005899218094342
0.534,0.09288242423082944
0.535,0.09127946207797538
0.536,0.09246079691894718
0.537,0.09365462871503928
0.538,0.09393577997882872
0.539,0.09209799064033033
0.54,0.09269169268176852
0.541,0.09181593363888708
0.542,0.09447636301902783
0.543,0.09423454299194389
0.544,0.09144365552504416
0.545,0.09332326290210677
0.546,0.09285493636066229
0.547,0.09630035332952891
0.548,0.09621183123518783
0.549,0.09779844244956928
0.55,0.09319394562160141
0.551,0.09413764693024504
0.552,0.09758223968863869
0.553,0.09688259895868388
0.554,0.09587455275477062
0.555,0.09726607449988621
0.556,0.09634500544415203
0.557,0.09704416691960409
0.558,0.09637559764620812
0.559,0.09994232653321895
0.56,0.09648979733706514
0.561,0.09766087765425538
0.562,0.0986228546585527
0.5630000000000001,0.09790623104776237
0.5640000000000001,0.09602099525520558
0.5650000000000001,0.0949317336879688
0.5660000000000001,0.09907676901476212
0.5670000000000001,0.09889998230755642
0.5680000000000001,0.09945047086197997
0.5690000000000001,0.0990837960695662
0.5700000000000001,0.09888675908519017
0.5710000000000001,0.09726848202440773
0.5720000000000001,0.09842439883580165
0.5730000000000001,0.09766527206835776
0.5740000000000001,0.09688901033226344
0.5750000000000001,0.10357511949788854
0.5760000000000001,0.09972774138712082
0.577,0.10365871598599552
0.578,0.10007269580835804
0.579,0.09896207735020869
0.58,0.09876883652759477
0.581,0.09633105307127461
0.582,0.10252632122669911
0.583,0.10121407159811906
0.584,0.09997818620354645
0.585,0.10171589163731348
0.586,0.1028932765715424
0.587,0.1011219073026251
0.588,0.10070484669436051
0.589,0.10198572397949267
0.59,0.10147105729005414
0.591,0.0987672500585878
0.592,0.10324088223521544
0.593,0.1020688557733536
0.594,0.10515100943469563
0.595,0.1014883511189616
0.596,0.1046561447493639
0.597,0.1027735434467133
0.598,0.10307083580235107
0.599,0.10422041165923529
0.6,0.10266122428908925
0.601,0.10163004451197277
0.602,0.1050075898480685
0.603,0.10278520814979411
0.604,0.10458630324463154
0.605,0.10525815302298679
0.606,0.10937299741948682
0.607,0.10421114118442501
0.608,0.10613377491424167
0.609,0.11023546074842738
0.61,0.1077431220561862
0.611,0.10521060884527533
0.612,0.10648972593119745
0.613,0.1020962144565781
0.614,0.10865397401095013
0.615,0.10583281593386887
0.616,0.10836736394196889
0.617,0.107566501463279
0.618,0.10651471536278702
0.619,0.10713322291592524
0.62,0.10485366704264834
0.621,0.10548700955171827
0.622,0.10560837594339469
0.623,0.10772643426060824
0.624,0.10935348843796175
0.625,0.10819341500986383
0.626,0.1081736025867599
0.627,0.10770508213289974
0.628,0.10686464974678159
0.629,0.10815874332953883
0.63,0.10613009748347338
0.631,0.11103243306055621
0.632,0.10547087924766854
0.633,0.11426912810963434
0.634,0.10899748771615254
0.635,0.10889410032152694
0.636,0.10931572791859145
0.637,0.10669565433640599
0.638,0.11161147436802965
0.639,0.1068733905160995
