p0,Average of S(x)
0.334,0.1283741525390523
0.335,0.12852767896259543
0.336,0.1291391847899946
0.337,0.1295656979431216
0.338,0.12989558949414917
0.339,0.13038309018738428
0.34,0.1310182757149373
0.341,0.13108420737820098
0.342,0.1309330363544345
0.343,0.13116796898581987
0.34400000000000003,0.13251233341710983
0.34500000000000003,0.1327339091206613
0.34600000000000003,0.1329577384829931
0.34700000000000003,0.13361016969510256
0.34800000000000003,0.13331486922513314
0.34900000000000003,0.1347148796164462
0.35000000000000003,0.13491034326147802
0.35100000000000003,0.1345015695015733
0.352,0.13522296531389627
0.353,0.13568235012335111
0.354,0.1358615504778117
0.355,0.13663759626801936
0.356,0.13705670861097077
0.357,0.13701845571485052
0.358,0.13735495128617045
0.359,0.1373518285828194
0.36,0.13870267546079332
0.361,0.1384263157234385
0.362,0.13876209235347084
0.363,0.13874544262876
0.364,0.14007748499077421
0.365,0.1400666788167487
0.366,0.14104799988898403
0.367,0.14085385718696378
0.368,0.14099746353584297
0.369,0.14169756334627262
0.37,0.1427246553229281
0.371,0.14218585819669596
0.372,0.14240530853200645
0.373,0.14336215867621424
0.374,0.14307982047934406
0.375,0.14411128102053591
0.376,0.14417398636935447
0.377,0.14498570254793106
0.378,0.14570145960140693
0.379,0.14498111388235246
0.38,0.1454276904837396
0.381,0.1460701220440239
0.382,0.14712699930265205
0.383,0.14744583484085658
0.384,0.14678837631918076
0.385,0.14785252812914076
0.386,0.14805231692241638
0.387,0.14925185742454397
0.388,0.14825244227589995
0.389,0.15024779828194915
0.39,0.15021522500137857
0.391,0.1501485721092386
0.392,0.1506394868458714
0.393,0.15140519585766996
0.394,0.15090925190832016
0.395,0.15166086283744268
0.396,0.15247026611760725
0.397,0.15229024852421064
0.398,0.15321506866810478
0.399,0.15348517253205515
0.4,0.15309707341404968
0.401,0.15370606260469855
0.402,0.15455015344235962
0.403,0.15538788949536717
0.404,0.15548797236289238
0.405,0.1555998797279719
0.406,0.15552282469329853
0.40700000000000003,0.1565996488995455
0.40800000000000003,0.1564253791006371
0.40900000000000003,0.1570426742076761
0.41000000000000003,0.15782899724113816
0.41100000000000003,0.15739008118914127
0.41200000000000003,0.15790850402173276
0.41300000000000003,0.15877639004431643
0.41400000000000003,0.15846628400161877
0.41500000000000004,0.15932671296479317
0.41600000000000004,0.15944472467717047
0.417,0.16011357181828478
0.418,0.16022653121809743
0.419,0.16050918137999046
0.42,0.161273261760236
0.421,0.16135069130442403
0.422,0.16144754161322977
0.423,0.16249577791721184
0.424,0.16206190950236746
0.425,0.16338449500360505
0.426,0.1636323528404384
0.427,0.1640274817046142
0.428,0.16457367252711227
0.429,0.16472913797477146
0.43,0.16596907602215777
0.431,0.16635541368409765
0.432,0.16712213862605366
0.433,0.1662568613579748
0.434,0.16614224068932987
0.435,0.16768011037742428
0.436,0.1669114130540736
0.437,0.16774267472190205
0.438,0.1678794685338708
0.439,0.16820148372249802
0.44,0.16828133642223986
0.441,0.16994799243990016
0.442,0.16952336958450726
0.443,0.17116634202071443
0.444,0.1716925012095988
0.445,0.17083071109515216
0.446,0.17133713346649446
0.447,0.1708603260747849
0.448,0.1720010744845942
0.449,0.1718965721535522
0.45,0.17369291235194007
0.451,0.1733520787100654
0.452,0.17352191088295366
0.453,0.17396950859210036
0.454,0.1744342519169662
0.455,0.1748024011022217
0.456,0.17455051842979186
0.457,0.17476771297484864
0.458,0.17591931935448954
0.459,0.1762535685368144
0.46,0.17721590947285135
0.461,0.1770287818040828
0.462,0.17654386305386596
0.463,0.17782463630976983
0.464,0.1781258086884165
0.465,0.17872972913605667
0.466,0.17889431350488041
0.467,0.17951421140202292
0.468,0.17933993574246157
0.46900000000000003,0.18042482922897307
0.47000000000000003,0.18099991490236622
0.47100000000000003,0.18077135682484025
0.47200000000000003,0.1815851876677463
0.47300000000000003,0.18156213799970236
0.47400000000000003,0.18263709156320093
0.47500000000000003,0.1830664094770807
0.47600000000000003,0.18369374899928959
0.47700000000000004,0.18294792570079474
0.47800000000000004,0.18349150338199807
0.47900000000000004,0.18406021240793696
0.48,0.18439397446983702
0.481,0.185200621790633
0.482,0.1857305402740645
0.483,0.1867125656511115
0.484,0.18532376238463166
0.485,0.18557063264747412
0.486,0.1862373625259922
0.487,0.18784298196082383
0.488,0.18763536054416974
0.489,0.18683863423198077
0.49,0.18758329887100883
0.491,0.1882103383900152
0.492,0.18909751467366487
0.493,0.1906230604763876
0.494,0.1888962511490951
0.495,0.1894335122294384
0.496,0.19001082447705883
0.497,0.19060330275259552
0.498,0.19059338536954715
0.499,0.19201070893855043
0.5,0.191983797498673
0.501,0.19268052477606154
0.502,0.19203880452030464
0.503,0.1932714309351418
0.504,0.19377325787592178
0.505,0.19417992381767385
0.506,0.19334306989037575
0.507,0.19421731847006207
0.508,0.19514162348428102
0.509,0.1952755031842943
0.51,0.19565992669956966
0.511,0.19604301263179247
0.512,0.19714118131254305
0.513,0.19656636927816587
0.514,0.19648804076014878
0.515,0.19807829268621938
0.516,0.19797313936062264
0.517,0.19899215611858945
0.518,0.19803085339761084
0.519,0.19851816370893274
0.52,0.1996360448675566
0.521,0.199915362694127
0.522,0.19999233166370214
0.523,0.20084407284531258
0.524,0.20037572147893423
0.525,0.20087536639008036
0.526,0.2017981544171784
0.527,0.2029562797747687
0.528,0.20280225746757
0.529,0.2030759692193185
0.53,0.2032270490343
0.531,0.2039360206231614
0.532,0.20428597739487353
0.533,0.20526302002667413
0.534,0.2051727487032464
0.535,0.20556781195269563
0.536,0.20527939813301652
0.537,0.205394319358842
0.538,0.20720305790546337
0.539,0.20660767852301556
0.54,0.2071448128587163
0.541,0.20734443020495236
0.542,0.20835690780697727
0.543,0.20890024477373045
0.544,0.20821767258807158
0.545,0.20912653729574499
0.546,0.21021718815632653
0.547,0.21035440373063943
0.548,0.20941755666228196
0.549,0.21208049161764053
0.55,0.2115960223846179
0.551,0.21109799723644052
0.552,0.21183045941768333
0.553,0.21269334916169333
0.554,0.21317810862605743
0.555,0.21292310315170088
0.556,0.21282153812150564
0.557,0.21362368271162377
0.558,0.21503326897827751
0.559,0.2141450663521442
0.56,0.2147110250500672
0.561,0.2153993807460231
0.562,0.21566993512059515
0.5630000000000001,0.21706515052551595
0.5640000000000001,0.21691324286498945
0.5650000000000001,0.21788543762263227
0.5660000000000001,0.2167324978899002
0.5670000000000001,0.21657936822104862
0.5680000000000001,0.21780358726038945
0.5690000000000001,0.21808111709686617
0.5700000000000001,0.2189415423033682
0.5710000000000001,0.21863548086610884
0.5720000000000001,0.2202460528714786
0.5730000000000001,0.221275532555188
0.5740000000000001,0.22011742278863108
0.5750000000000001,0.2207243768119099
0.5760000000000001,0.2209137559219895
0.577,0.22252750640926638
0.578,0.2211183509060152
0.579,0.22148733678539237
0.58,0.22232772829910435
0.581,0.22334977261764016
0.582,0.22386126875480195
0.583,0.22391422832820226
0.584,0.22414019934602694
0.585,0.22489288152478604
0.586,0.22533386580658102
0.587,0.2254147472671296
0.588,0.2258231343267094
0.589,0.22524841348739402
0.59,0.2263930928385128
0.591,0.22658531428044199
0.592,0.22854644156438972
0.593,0.22855483867034085
0.594,0.2287551843008111
0.595,0.22909740141573648
0.596,0.22850693500424782
0.597,0.23000135889049192
0.598,0.22963994583728276
0.599,0.23019329461089966
0.6,0.22959679419135504
0.601,0.23072888597505198
0.602,0.23152580210643217
0.603,0.23163128995119747
0.604,0.23258570539127135
0.605,0.23235712329946395
0.606,0.23244303680076242
0.607,0.23314921169135605
0.608,0.23392746592541866
0.609,0.23421780727129862
0.61,0.23367815072199333
0.611,0.23420865194566495
0.612,0.23497364610017385
0.613,0.2349153997064125
0.614,0.23575388734901995
0.615,0.2361862991642384
0.616,0.2362772259936378
0.617,0.23670285733043442
0.618,0.23788032064340153
0.619,0.23747756874038
0.62,0.2366152830642432
0.621,0.2383007595348592
0.622,0.2387391999505679
0.623,0.2389078570993467
0.624,0.2405529891765467
0.625,0.24046804029116917
0.626,0.23988511286782802
0.627,0.2415263133180427
0.628,0.24132881548769541
0.629,0.24146521442242633
0.63,0.24275065082496594
0.631,0.24169231042389439
0.632,0.24254118650082013
0.633,0.24355639919822378
0.634,0.24395050538129331
0.635,0.2436780624536528
0.636,0.2448050320769596
0.637,0.24498452190431216
0.638,0.24533635002534251
0.639,0.24548016200923847
0.64,0.2454372200081318
0.641,0.24710525147096427
0.642,0.24744135560985436
0.643,0.24541875602609967
0.644,0.24686113129790369
0.645,0.24708296017237918
0.646,0.24638542424571688
0.647,0.24850437457000107
0.648,0.24788998991352737
0.649,0.25016167516974536
0.65,0.24811394296369155
0.651,0.250669490938214
0.652,0.24988191985554412
0.653,0.2514118629189384
0.654,0.25175404090364895
0.655,0.25167110074891724
0.656,0.25190136301155513
0.657,0.2510226364877468
0.658,0.2530908352663166
0.659,0.25168571828125114
0.66,0.25328885235006054
0.661,0.253902021242808
0.662,0.25469221082122606
0.663,0.2551225384062492
0.664,0.2546221434013825
0.665,0.25515392311812896
0.666,0.25621337772690306
0.667,0.2559858545844684
0.668,0.25716622925316174
0.669,0.25652649606719563
0.67,0.2576060395527734
0.671,0.25851790108515116
0.672,0.25856831473008707
0.673,0.25719582798989915
0.674,0.25821880389471547
0.675,0.2587747737236093
0.676,0.25932003180182617
0.677,0.2600862077005867
0.678,0.26023013813324003
0.679,0.2583072124495171
0.68,0.2604269420011393
0.681,0.2607010594307642
0.682,0.2610704071754511
0.683,0.2628318112136499
0.684,0.2612380935883648
0.685,0.26265893779787186
0.686,0.2635498643601719
0.687,0.26489892525919106
0.6880000000000001,0.26341978531591287
0.6890000000000001,0.26472239051457025
0.6900000000000001,0.2640407985969329
0.6910000000000001,0.26533035171140784
0.6920000000000001,0.265727955554104
0.6930000000000001,0.2659080475252452
0.6940000000000001,0.26594550933013267
0.6950000000000001,0.2678261688286745
0.6960000000000001,0.2669143505545001
0.6970000000000001,0.2670429003596899
0.6980000000000001,0.2677798719241544
0.6990000000000001,0.2682438514970597
0.7000000000000001,0.26773661297688217
0.7010000000000001,0.2689564127200358
0.7020000000000001,0.27041569224143297
0.7030000000000001,0.2691672872379455
0.704,0.2706588171172707
0.705,0.27127633160399756
0.706,0.27124889184516326
0.707,0.27009945457402884
0.708,0.2732457397511904
0.709,0.2719020189857474
0.71,0.27194231844436034
0.711,0.2726665725600346
0.712,0.27401638632485475
0.713,0.2730813682901057
0.714,0.27359566148274034
0.715,0.2717635274860492
0.716,0.274738707628167
0.717,0.27503868061531955
0.718,0.27657640838046005
0.719,0.2769485465521818
0.72,0.2754652265080676
0.721,0.277131502705892
0.722,0.2779484408760646
0.723,0.27817207816572875
0.724,0.2776594988445076
0.725,0.2778290690624191
0.726,0.2786511700522427
0.727,0.2783736175405061
0.728,0.28004297797342365
0.729,0.2802156488554753
0.73,0.2787671765055941
0.731,0.27966199283049353
0.732,0.28205161994093125
0.733,0.2812669624755004
0.734,0.2819248513935533
0.735,0.2822207559164735
0.736,0.2837408802126743
0.737,0.2831662839113308
0.738,0.28153590493857455
0.739,0.28281946255531804
0.74,0.2842884563758244
0.741,0.28354294895689613
0.742,0.28398549674156154
0.743,0.28599337424370774
0.744,0.28421861402912335
0.745,0.28649204211141466
0.746,0.2851018313894164
0.747,0.28558652930255785
0.748,0.2869313930772896
0.749,0.2890529884441507
0.75,0.287416367164177
0.751,0.2882938364637314
0.752,0.28866072557948996
0.753,0.2896786726811137
0.754,0.2883011912401654
0.755,0.28865657617182666
0.756,0.29036854404047635
0.757,0.29014415309506364
0.758,0.2898210697324301
0.759,0.29083608987044257
0.76,0.2925941567331038
0.761,0.2906034637567784
0.762,0.29317864403249605
0.763,0.29289312176043536
0.764,0.2945521086873861
0.765,0.2925165673171962
0.766,0.29432204571321924
0.767,0.29474530158243367
0.768,0.29416945715970855
0.769,0.29637178957176447
0.77,0.2971586105351322
0.771,0.29613633530734423
0.772,0.29813430247009526
0.773,0.29642167498950306
0.774,0.2976527263685245
0.775,0.29641927930606854
0.776,0.297890748825147
0.777,0.298507078972117
0.778,0.2975652666559725
0.779,0.30067184427533516
0.78,0.30084036474052434
0.781,0.29831628927910003
0.782,0.2997589493716808
0.783,0.3002717271711652
0.784,0.3017451290251252
0.785,0.3021879322749111
0.786,0.3025975135876107
0.787,0.3027009978802796
0.788,0.30263496024650965
0.789,0.30314925790550606
0.79,0.3029387676795801
0.791,0.3025205061508472
0.792,0.3039425430708749
0.793,0.30406460832215687
0.794,0.3046524843523247
0.795,0.3042391417444783
0.796,0.3067582213440171
0.797,0.3068384965654586
0.798,0.3051565917878862
0.799,0.30551574848561414
0.8,0.30778051001356704
0.801,0.308376742904288
0.802,0.3077393073921467
0.803,0.30844387553406666
0.804,0.30686788253845876
0.805,0.3088346462595525
0.806,0.3103849482188359
0.807,0.3103503382630552
0.808,0.31152594922192106
0.809,0.3104037166257916
0.81,0.31184021704942844
0.811,0.3093505425391155
0.812,0.31172680432188565
0.8130000000000001,0.3130620592679533
0.8140000000000001,0.3129991782697708
0.8150000000000001,0.313557156522542
0.8160000000000001,0.3130374781799108
0.8170000000000001,0.31377510802503994
0.8180000000000001,0.3124561149751848
0.8190000000000001,0.3148681771280695
0.8200000000000001,0.31436732455492883
0.8210000000000001,0.31680883523181397
0.8220000000000001,0.31466902237810634
0.8230000000000001,0.31559296696158273
0.8240000000000001,0.31804287902366146
0.8250000000000001,0.3160062597273092
0.8260000000000001,0.31512853400733104
0.8270000000000001,0.31680660148861
0.8280000000000001,0.31781345956470103
0.8290000000000001,0.3170025607246396
0.8300000000000001,0.3195622502466398
0.8310000000000001,0.31901656402303813
0.8320000000000001,0.3194585451485723
0.833,0.3199599115713775
0.834,0.3197746798158964
0.835,0.32223220144278975
0.836,0.3207604630174029
0.837,0.322151054032195
0.838,0.32282620557970554
0.839,0.323152509104196
0.84,0.32113521944848533
0.841,0.32417569400441487
0.842,0.3254331560603938
0.843,0.3243276661417651
0.844,0.32451436636651765
0.845,0.32499052282834906
0.846,0.32490591219669834
0.847,0.32775311237641297
0.848,0.3259800809118046
0.849,0.32536332370805265
0.85,0.3269825060401885
0.851,0.32329066801168793
0.852,0.32682871267146557
0.853,0.3272234618186149
0.854,0.3277442772478782
0.855,0.32784824976605337
0.856,0.32857668374007193
0.857,0.3285821437263979
0.858,0.3289955118901837
0.859,0.3307754142818257
0.86,0.3306482864566085
0.861,0.3308136429658211
0.862,0.33077770753443464
0.863,0.3315849243141933
0.864,0.3345740837744259
0.865,0.33109079594928364
0.866,0.3341674526102877
0.867,0.3358948431765119
0.868,0.33224506591833364
0.869,0.3346632222645461
0.87,0.3339232946354397
0.871,0.3335060099857596
0.872,0.33537412716598825
0.873,0.33508697791081365
0.874,0.33580156072050865
0.875,0.33653518832836316
0.876,0.3363449083693004
0.877,0.3374511296704136
0.878,0.3365939231250149
0.879,0.33784220593438286
0.88,0.33728281976088004
0.881,0.3387998079452663
0.882,0.3395288223933076
0.883,0.33713805326668483
0.884,0.3373497513532723
0.885,0.34106256977037513
0.886,0.34034118974651084
0.887,0.34030389381860626
0.888,0.34252274851814296
0.889,0.34082207776614865
0.89,0.34228435991669537
0.891,0.3449566168001057
0.892,0.3422632489535227
0.893,0.3436682004130787
0.894,0.34207152521449474
0.895,0.3444012217418868
0.896,0.34345196776136255
0.897,0.3446017323898471
0.898,0.3463350892520924
0.899,0.34377152293494767
0.9,0.34699188186715746
0.901,0.345146587518195
0.902,0.34565424426520974
0.903,0.34853724080435766
0.904,0.347044482539121
0.905,0.3474461863183494
0.906,0.34704721342992767
0.907,0.349151532934849
0.908,0.3478212576798222
0.909,0.3472525972110488
0.91,0.3495023847417399
0.911,0.3509425588604628
0.912,0.3481044156452554
0.913,0.3500352166032037
0.914,0.3509566859459141
0.915,0.3500068449345806
0.916,0.35243026643534453
0.917,0.35146686820273
0.918,0.35363851699216525
0.919,0.3533887552969405
0.92,0.35337285908604166
0.921,0.35330974199523113
0.922,0.3522579039553259
0.923,0.35502663871122275
0.924,0.35495206136425
0.925,0.3551237218064017
0.926,0.35604610310119794
0.927,0.3566595618387409
0.928,0.35861708784542795
0.929,0.3538008141727411
0.93,0.35750080870852013
0.931,0.3575368120687439
0.932,0.3585221217349997
0.933,0.35782674296533235
0.934,0.3576720775973516
0.935,0.35957521409443605
0.936,0.358226338995205
0.937,0.3599608796370527
0.9380000000000001,0.36061117136069715
0.9390000000000001,0.36163792078545137
0.9400000000000001,0.36225515635191513
0.9410000000000001,0.360929430002148
0.9420000000000001,0.3606515105920738
0.9430000000000001,0.3633631317547005
0.9440000000000001,0.36273514387687805
0.9450000000000001,0.3639115116242286
0.9460000000000001,0.3610291799220693
0.9470000000000001,0.36494889662331853
0.9480000000000001,0.36330712987361946
0.9490000000000001,0.3649692244997752
0.9500000000000001,0.3644744107809706
0.9510000000000001,0.3660238166771055
0.9520000000000001,0.36581996098636477
0.9530000000000001,0.36726565199181355
0.9540000000000001,0.3665416645572759
0.9550000000000001,0.366932083989862
0.9560000000000001,0.36619354050956543
0.9570000000000001,0.36866266375755663
0.9580000000000001,0.37020185094424696
0.9590000000000001,0.3699966378396685
0.96,0.37021532107895044
0.961,0.3670202363741677
0.962,0.36953869865908634
0.963,0.3702846486245256
0.964,0.3679426441808178
0.965,0.371548526403608
0.966,0.3703712146779505
0.967,0.3715152726617582
0.968,0.3700049858902215
0.969,0.3731152008938971
0.97,0.3730311391555229
0.971,0.37293593320666657
0.972,0.37308121131472843
0.973,0.37033748290518814
0.974,0.3736204652602157
0.975,0.3747776274537819
0.976,0.37521600873344907
0.977,0.37241055981765325
0.978,0.37740543537115934
0.979,0.3752295770380526
0.98,0.3767767681921098
0.981,0.37757343321607517
0.982,0.37602861683399813
0.983,0.3771294770531603
0.984,0.3792440716923116
0.985,0.37881231675721483
0.986,0.3777291870701688
0.987,0.37851149014057944
0.988,0.37874433825643766
0.989,0.378863248822702
0.99,0.3815543223699339
0.991,0.38022705370849186
0.992,0.3832100257668861
0.993,0.3821533680751454
0.994,0.3824345156819387
0.995,0.3821472777124712
0.996,0.38057067852128823
0.997,0.3841835890798519
0.998,0.38517630813493753
0.999,0.3842615104313593
1.0,0.38759270060089474
