,Y Actual,Y Predict,Error
0,0.2732457397511904,0.2718632735956684,0.0013824661555219553
1,0.20526302002667413,0.20466189068827143,0.0006011293384027006
2,0.1152733954515086,0.11442003364119549,0.0008533618103131052
3,0.13705670861097075,0.13669249197621852,0.00036421663475222354
4,0.3199599115713775,0.31986426138666624,9.565018471124898e-05
5,0.21269334916169333,0.2123420487348311,0.00035130042686223883
6,0.010364323193821896,0.01035389211031215,1.0431083509745975e-05
7,0.08877560458756402,0.08869150418522065,8.410040234337057e-05
8,0.11752780551453122,0.11749209685981936,3.5708654711863463e-05
9,0.3824345156819387,0.3816895336614716,0.0007449820204670776
10,0.2582188038947155,0.2588070049165171,-0.000588201021801571
11,0.3842615104313593,0.3836095731731115,0.0006519372582478034
12,0.3788123167572148,0.3782334625405197,0.0005788542166950683
13,0.09161244983279704,0.0917635674038445,-0.00015111757104746548
14,0.33077770753443464,0.3310004905541778,-0.00022278301974315573
15,0.021034005950989854,0.02110611337549567,-7.210742450581425e-05
16,0.2439505053812933,0.24344668882339773,0.0005038165578955534
17,0.06745529128092298,0.06718706165485361,0.00026822962606937173
18,0.0053899910024620135,0.005361789380048373,2.820162241364086e-05
19,0.029580613568846382,0.02955428722671129,2.632634213509122e-05
20,0.01186880376247243,0.011889923719624081,-2.111995715165134e-05
21,0.1867125656511115,0.1854614955718723,0.0012510700792391916
22,0.11901088235941393,0.11902812846913129,-1.7246109717358737e-05
23,0.11893794139615732,0.11941213637145927,-0.00047419497530194754
24,0.35861708784542795,0.35634501210782465,0.0022720757376032963
25,0.3031492579055061,0.30296791368423504,0.00018134422127108474
26,0.017313651793301698,0.01726603435221584,4.761744108585861e-05
27,0.03948711758769576,0.039538492687238844,-5.137509954308145e-05
28,0.28004297797342365,0.27954343164222806,0.0004995463311955883
29,0.0003843029432383438,0.0003696866497845962,1.461629345374764e-05
30,0.29613633530734423,0.2960557714423313,8.056386501292812e-05
31,0.2726665725600346,0.2730152973026524,-0.00034872474261776754
32,0.2361862991642384,0.23615053867916605,3.57604850723392e-05
33,0.1733520787100654,0.17317324269737686,0.00017883601268853244
34,0.17476771297484864,0.17547729011134477,-0.0007095771364961367
35,0.2831662839113308,0.28299950276318,0.00016678114815082967
36,0.3051565917878862,0.30642398480518684,-0.0012673930173006664
37,0.14085385718696378,0.14091657890182632,-6.272171486254585e-05
38,0.3533887552969405,0.35288894098687285,0.0004998143100676811
39,0.1025548088636775,0.10251578866902804,3.9020194649463935e-05
40,0.08790534957322754,0.08830749628289267,-0.00040214670966512434
41,0.3841835890798519,0.3828415573684555,0.0013420317113964075
42,0.19803085339761084,0.19890177215335172,-0.0008709187557408848
43,0.3345740837744259,0.3317685063588338,0.0028055774155920643
44,0.09644712808259093,0.0963716622317803,7.546585081062707e-05
45,0.2634197853159129,0.2641831155491088,-0.000763330233195858
46,0.31436732455492883,0.3148721586564025,-0.0005048341014736724
47,0.054274926142081084,0.05413079297570218,0.0001441331663789014
48,0.12176106436081127,0.12133217588309919,0.0004288884777120805
49,0.1857305402740645,0.18507748766954435,0.0006530526045201435
50,0.12726386765004485,0.12709229441801892,0.00017157323202593444
51,0.11288322106526748,0.11326800993421154,-0.0003847888689440665
52,0.10042595986289088,0.10059574915738811,-0.00016978929449723568
53,0.16614224068932987,0.16664510835780116,-0.0005028676684712963
54,0.3315849243141933,0.33138449845650575,0.00020042585768753618
55,0.14240530853200645,0.14283661841346623,-0.0004313098814597849
56,0.1046556584640656,0.10443582818066795,0.00021983028339765676
57,0.10363274894276553,0.10366781237601198,-3.5063433246454445e-05
58,0.22386126875480195,0.22347827790234265,0.0003829908524592973
59,0.1221968540213648,0.12248419959008314,-0.0002873455687183307
60,0.26572795555410395,0.2657191471584207,8.808395683235215e-06
61,0.3771294770531603,0.3774654467358637,-0.00033596968270338534
62,0.054620368176624516,0.05451480087803018,0.00010556729859433761
63,0.07771566101636654,0.07755527501770913,0.00016038599865740577
64,0.3042391417444783,0.305271961098203,-0.0010328193537246788
65,0.07563105017643483,0.07525122760374126,0.000379822572693575
66,0.1011873965625786,0.10136376496204408,-0.00017636839946548466
67,0.2882938364637314,0.28837561339577167,-8.177693204025616e-05
68,0.0970304877741002,0.09675567013410828,0.0002748176399919172
69,0.2225275064092664,0.22155823839070274,0.0009692680185636737
70,0.15166086283744268,0.15166880016700984,-7.937329567164753e-06
71,0.11481276917025501,0.11480404154352347,8.727626731541704e-06
72,0.22232772829910435,0.22271026209768663,-0.0003825337985822741
73,0.09514941089014843,0.09483563062246837,0.0003137802676800583
74,0.15024779828194915,0.14936475275304192,0.0008830455289072225
75,0.37020185094424696,0.36786524917766417,0.002336601766582791
76,0.31355715652254196,0.3129521191447626,0.0006050373777793383
77,0.1788943135048804,0.1789333612322966,-3.9047727416224864e-05
78,0.23152580210643214,0.23115843594890226,0.0003673661575298859
79,0.25167110074891724,0.2515108547722854,0.00016024597663183426
80,0.10001728049121666,0.10021174125506013,-0.0001944607638434681
81,0.17591931935448954,0.17586129801367273,5.802134081681065e-05
82,0.3365351883283632,0.33599259328444153,0.0005425950439216787
83,0.36693208398986205,0.3667132254706802,0.00021885851918185262
84,0.2300013588904919,0.22923839643726235,0.0007629624532295431
85,0.378863248822702,0.37976949414983163,-0.0009062453271296289
86,0.09078552524331122,0.09061154369686056,0.0001739815464506661
87,0.1932714309351418,0.19314165361843197,0.00012977731670982262
88,0.13876209235347084,0.1389965393901864,-0.00023444703671557376
89,0.3566595618387409,0.3559610042054967,0.0006985576332442234
