,Y Actual,Y Predict,Error
0,0.27204475069003103,0.27182452027135295,0.00022023041867808013
1,0.20294683508856745,0.2046470557215167,-0.0017002206329492509
2,0.11459009284044178,0.1144373176117367,0.00015277522870507654
3,0.13656973292090765,0.13670184871968244,-0.00013211579877478452
4,0.3199449506884993,0.31980842352123584,0.00013652716726347824
5,0.2125213167976524,0.21232448024149797,0.00019683655615443385
6,0.010350636142789691,0.010408215365990382,-5.757922320069088e-05
7,0.08885104649906604,0.08871794546979943,0.0001331010292666135
8,0.11748847565558347,0.11750828741972921,-1.9811764145741262e-05
9,0.3814301501151027,0.38161169090708524,-0.00018154079198257067
10,0.257111278100342,0.2587728985873847,-0.0016616204870427143
11,0.3817750728310545,0.3835310470370805,-0.001755974206026023
12,0.3775604800423246,0.3781568498730936,-0.0005963698307689946
13,0.0919887767198832,0.09178891527779193,0.00019986144209127588
14,0.3306164784573571,0.3309406890752088,-0.0003242106178517057
15,0.02109148165465929,0.02115660969396417,-6.51280393048799e-05
16,0.24256581705102465,0.2434180495474222,-0.0008522324963975425
17,0.06778741605129275,0.06722115681385185,0.0005662592374408998
18,0.005367234971394607,0.005417889428002549,-5.0654456607941364e-05
19,0.02964495705384215,0.029601776665943578,4.3180387898571204e-05
20,0.011905675716871206,0.011943700269986635,-3.8024553115429544e-05
21,0.18656267418299685,0.18545349442156353,0.001109179761433321
22,0.11895387059126505,0.11904377232372547,-8.990173246041511e-05
23,0.11869559466449628,0.11942764354972453,-0.0007320488852282508
24,0.3561176860278989,0.35627618999114696,-0.00015850396324806892
25,0.3012197704975673,0.30291808957727706,-0.0016983190797097425
26,0.017228634404892938,0.01731789743397353,-8.926302908059125e-05
27,0.03936107137817476,0.039582428541919235,-0.00022135716374447473
28,0.2788173741547537,0.27950194479133417,-0.0006845706365804505
29,0.000383691836577836,0.00042756349001471847,-4.387165343688247e-05
30,0.2963236960092633,0.2960084075092939,0.00031528849996936836
31,0.2733403158345252,0.27297613394935005,0.00036418188517517436
32,0.23652593822252,0.23612449625343995,0.0004014419690800408
33,0.17359573374702655,0.17316961518959348,0.00042611855743307503
34,0.17568920495004553,0.17547284254558787,0.00021636240445765953
35,0.28323238451323746,0.2829567858253258,0.0002755986879116601
36,0.3070269410093438,0.3063729306112687,0.0006540103980751111
37,0.1405834170395408,0.14092443220567213,-0.000341015166131331
38,0.3539932308711459,0.35282134895715545,0.0011718819139904801
39,0.10253234773814844,0.10253730960576572,-4.961867617281346e-06
40,0.0878021294150304,0.08833407424380037,-0.0005319448287699619
41,0.3832670739139983,0.38276330458508234,0.0005037693289159373
42,0.1989732020080984,0.19888898733153076,8.421467656763437e-05
43,0.3321880977653394,0.33170843152720697,0.0004796662381324479
44,0.09635644942140556,0.0963953699897807,-3.8920568375136466e-05
45,0.26379055100994003,0.26414709575137163,-0.000356544741431597
46,0.3150807080099633,0.3148180975832481,0.00026261042671521517
47,0.05403804468502622,0.054169535129883664,-0.00013149044485744749
48,0.12173532701795013,0.12134699967971986,0.000388327338230271
49,0.18623032693994696,0.18506962319556447,0.0011607037443824852
50,0.12732527250154546,0.1271050680697058,0.000220204431839649
51,0.1129036526013942,0.1132857039337395,-0.0003820513323452984
52,0.10087859995677108,0.1006179534757704,0.0002606464810006731
53,0.167540721618508,0.1666438043476094,0.0008969172708986062
54,0.3318738833119245,0.3313245603012078,0.0005493230107166958
55,0.14309487574257554,0.14284378833566747,0.00025108740690807374
56,0.10449985579088994,0.10445666573576105,4.3190055128886073e-05
57,0.1038177835636178,0.10368892328376292,0.0001288602798548838
58,0.22445445250276508,0.2234567457954709,0.0009977067072941825
59,0.12230006889335315,0.12249861335771704,-0.0001985444643638895
60,0.2648302774741105,0.2656825806553679,-0.0008523031812573967
61,0.3780784561057708,0.37738910742109544,0.0006893486846753505
62,0.054102487342522994,0.05455340635588274,-0.0004509190133597449
63,0.07721095166250577,0.07758567991582656,-0.00037472825332078574
64,0.30570358199275577,0.3052213169332715,0.0004822650594842881
65,0.07533266449224421,0.07528245255983218,5.0211932412030924e-05
66,0.10222441685788003,0.10138569592776854,0.000838720930111489
67,0.2880391174272203,0.2883309829893126,-0.0002918655620922639
68,0.0968880757234932,0.09677924121577977,0.00010883450771342895
69,0.220997339363787,0.22153738966547556,-0.0005400503016885772
70,0.15156369671628586,0.15167282653364592,-0.00010912981736005412
71,0.11511520686930753,0.11482118883773576,0.0002940180315717661
72,0.2231342594461067,0.22268900334347272,0.0004452561026339896
73,0.09489720043850043,0.09485988508578444,3.73153527159914e-05
74,0.14954584188288933,0.14936959917765152,0.00017624270523780572
75,0.3661121187743157,0.36779232677111884,-0.0016802079968031292
76,0.3131026099731605,0.3128987414532528,0.0002038685199076684
77,0.17873391427406793,0.17892768357957944,-0.00019376930551151528
78,0.23160218058709575,0.23113417031545214,0.0004680102716436152
79,0.25263063686822923,0.25147934529340255,0.001151291574826685
80,0.1006337273885042,0.10023408224977134,0.0003996451387328487
81,0.17568866282164536,0.17585671377158693,-0.00016805094994157277
82,0.33712846242224725,0.33593101501319655,0.0011974474090507004
83,0.36632229777556413,0.36664071309312174,-0.00031841531755760766
84,0.2293671496986959,0.2292148141854568,0.00015233551323909356
85,0.3788026509615113,0.37969233477708997,-0.0008896838155786901
86,0.09115546352704183,0.09063730159979473,0.0005181619272471016
87,0.19383244460027385,0.1931309189415448,0.0007015256587290519
88,0.13880702235366885,0.1390050760756768,-0.000198053722007957
89,0.3540972098817688,0.35589231876514793,-0.0017951088833791373
90,0.3144723627416916,0.3159697112612453,-0.0014973485195536873
