p0,Average of S(x)
0.359,0.057948968233063884
0.36,0.05824235624886901
0.361,0.06059792358015108
0.362,0.059141010176985205
0.363,0.05858439974347489
0.364,0.058174136394878145
0.365,0.0604997690114712
0.366,0.05661839763048287
0.367,0.058748170430866185
0.368,0.05764799568942827
0.369,0.057224752976605626
0.37,0.05834231682921261
0.371,0.058565496357463075
0.372,0.058976570428991
0.373,0.05705021846373793
0.374,0.06053362940946689
0.375,0.06048381921512785
0.376,0.05995395155496734
0.377,0.059699339831818736
0.378,0.05795381433334892
0.379,0.060395011908709544
0.38,0.05884385885005352
0.381,0.061948853980149626
0.382,0.0624076788693198
0.383,0.06045762399422844
0.384,0.06012637064326947
0.385,0.06323620425619003
0.386,0.06412509594766572
0.387,0.06248376592248232
0.388,0.06040540332739285
0.389,0.06347469801674417
0.39,0.06292253806401482
0.391,0.06358103510953468
0.392,0.0607711011033358
0.393,0.06255212685994826
0.394,0.06401288282400158
0.395,0.06105662639276502
0.396,0.06355687190926933
0.397,0.06419890069713678
0.398,0.0631119917068496
0.399,0.06389803939501966
0.4,0.06415704133101617
0.401,0.06571548185605787
0.402,0.06257135183601441
0.403,0.06435999431791033
0.404,0.06158625622708952
0.405,0.06061520358254297
0.406,0.06566370913111325
0.40700000000000003,0.0632656715815039
0.40800000000000003,0.06772193640626722
0.40900000000000003,0.06553900862419042
0.41000000000000003,0.06574822242480104
0.41100000000000003,0.0665675047555208
0.41200000000000003,0.06321984445179216
0.41300000000000003,0.06697777442123301
0.41400000000000003,0.06611739305125063
0.41500000000000004,0.06423698525484162
0.41600000000000004,0.0651083934765405
0.417,0.06625399707284611
0.418,0.06620810074137927
0.419,0.06746205233277547
0.42,0.06993085685062767
0.421,0.06690412330098072
0.422,0.06722208947262967
0.423,0.06953279937759536
0.424,0.0672455081217839
0.425,0.06842769641867939
0.426,0.0700277448537977
0.427,0.06682128718086089
0.428,0.0676795577408615
0.429,0.06862261116943286
0.43,0.06811024918194256
0.431,0.06679719062745967
0.432,0.07265385181964887
0.433,0.07006776540498388
0.434,0.06989714127713743
