,Y Actual,Y Predict,Error
0,0.10889903575998397,0.11316868841948818,-0.004269652659504214
1,0.08486405296702228,0.0851726427469374,-0.0003085897799151166
2,0.048586707092445384,0.04757795284379779,0.0010087542486475962
3,0.058015296300028336,0.05685664226670034,0.0011586540333279952
4,0.13742485739163465,0.1331658638998816,0.004258993491753044
5,0.08748355344984897,0.08837219082380035,-0.0008886373739513814
6,0.004402472439060696,0.004224076402304869,0.00017839603675582662
7,0.036677196812419884,0.03685946678630692,-0.00018226997388703925
8,0.04821950349451358,0.04885777207454297,-0.00063826858002939
9,0.1584386782638994,0.15892222591862834,-0.00048354765472893857
10,0.10675250072639243,0.1077294566888212,-0.0009769559624287633
11,0.1595019109552213,0.15972211293784408,-0.0002202019826227919
12,0.16592775573173604,0.15748242928404,0.00844532644769605
13,0.03739919090473324,0.0381392860170521,-0.0007400951123188587
14,0.1372791837219813,0.13780520861133289,-0.0005260248893515784
15,0.00843775895538788,0.008703443709912993,-0.00026568475452511293
16,0.10093271903984936,0.1013303605350953,-0.00039764149524593173
17,0.027578779883673785,0.027900732171090674,-0.00032195228741688925
18,0.0021962107081955587,0.002144370152343953,5.1840555851605675e-05
19,0.012847534102496234,0.012222946594462235,0.0006245875080339996
20,0.005032088086677427,0.004863986017677457,0.00016810206899996964
21,0.07792548011904797,0.07717377255478004,0.0007517075642679283
22,0.04889684857111968,0.04949768168991556,-0.0006008331187958779
23,0.04927409984515686,0.04965765909375871,-0.00038355924860184604
24,0.14958243842832286,0.1483637172649806,0.0012187211633422623
25,0.12664415339916318,0.12612685813078314,0.0005172952683800414
26,0.0070185719645538104,0.00710366967148152,-8.50977069277092e-05
27,0.016275745119189156,0.016382359094384062,-0.00010661397519490592
28,0.11326982019023835,0.11636823649635114,-0.0030984163061127945
29,0.00015935856076244035,6.466390238303813e-05,9.469465837940222e-05
30,0.11850011100541713,0.12324726486160646,-0.004747153856189332
31,0.1144048055812904,0.11364862063101763,0.0007561849502727702
32,0.09947035878911388,0.0982907898620755,0.0011795689270383825
33,0.07378150578335585,0.07205449563179933,0.0017270101515565184
34,0.07394566448655086,0.07301436005485822,0.0009313044316926478
35,0.11832190014699925,0.11780803313093946,0.0005138670160597936
36,0.12847420589651118,0.12756665476537143,0.0009075511311397444
37,0.059269164064286686,0.058616393708974965,0.0006527703553117215
38,0.1486480252046605,0.14692392063039228,0.0017241045742682204
39,0.04195119242291025,0.04261865332466023,-0.0006674609017499819
40,0.03651859677091665,0.03669948938246378,-0.00018089261154712738
41,0.15927993649129654,0.15940215813015776,-0.00012222163886121962
42,0.08274660362487696,0.0827729816892902,-2.6378064413246083e-05
43,0.13958040319688966,0.1381251634190192,0.0014552397778704595
44,0.039380264569341336,0.040059014863169866,-0.0006787502938285297
45,0.10883872689965493,0.10996914034262525,-0.0011304134429703239
46,0.12699074105449198,0.1310861576499207,-0.004095416595428725
47,0.02175042325881418,0.02246150044042366,-0.0007110771816094819
48,0.04833859092960186,0.05045754611297444,-0.0021189551833725798
49,0.07618105033223624,0.07701379515093691,-0.0008327448187006731
50,0.050919210531875286,0.05285720717062166,-0.0019379966387463726
51,0.047588096007359824,0.047098020632268346,0.0004900753750914782
52,0.04314845183894432,0.04181876630544449,0.0013296855334998317
53,0.07010362490673812,0.06933487976646582,0.000768745140272295
54,0.14177975585922276,0.13796518601517602,0.003814569844046739
55,0.05943696713638257,0.059416280728190704,2.0686408191868122e-05
56,0.04341484747966781,0.04341854034387597,-3.6928642081560104e-06
57,0.0441106611303825,0.04309858553618967,0.001012075594192828
58,0.09327673740276844,0.09301153553525164,0.0002652018675168011
59,0.054190904466176776,0.05093747832450388,0.0032534261416728924
60,0.11091357588404104,0.11060904995799785,0.0003045259260431865
61,0.1548611494549625,0.1571624744763537,-0.002301325021391215
62,0.022541291691998155,0.022621477844266814,-8.018615226865894e-05
63,0.03217142684300955,0.032220122074855646,-4.869523184609925e-05
64,0.12868133939220924,0.127086722553842,0.00159461683836723
65,0.03130809692473893,0.03126025765179677,4.7839272942162836e-05
66,0.042931182089351164,0.042138721113130786,0.0007924609762203771
67,0.11643540450645933,0.1200477167847435,-0.00361231227828418
68,0.040070064023998285,0.04021899226701302,-0.0001489282430147329
69,0.09130676556343054,0.0922116485160359,-0.0009048829526053653
70,0.06323394611192804,0.06309576101658308,0.00013818509534495316
71,0.046145423208210634,0.04773793024764094,-0.0015925070394303062
72,0.09352233124877267,0.09269158072756532,0.0008307505212073463
73,0.03917748799240185,0.03941910524779728,-0.00024161725539542656
74,0.06344160368947002,0.0621358965935242,0.001305707095945824
75,0.15806071797170124,0.153163039380275,0.00489767859142623
76,0.13304562220003927,0.13028627063070497,0.002759351569334295
77,0.07567419373979885,0.07445415668944655,0.001220037050352299
78,0.09440050639747513,0.09621108361211457,-0.0018105772146394389
79,0.10537423367044414,0.10468988601580138,0.0006843476546427585
80,0.0444981119592594,0.041658788901601344,0.0028393230576580566
81,0.07521564877630478,0.07317433745870136,0.0020413113176034198
82,0.13753391279239896,0.13988491486129379,-0.002351002068894825
83,0.14994960359754989,0.15268310716874559,-0.0027335035711957
84,0.09721902799878428,0.09541119659289883,0.001807831405885446
85,0.16359868076461465,0.1581223388994126,0.005476341865202045
86,0.0377460585165156,0.037659353805522655,8.670471099294502e-05
87,0.08120147744296638,0.080373320631643,0.00082815681132338
88,0.0583295393453377,0.057816506689759226,0.000513032655578477
89,0.14685329638064926,0.14820373986113747,-0.0013504434804882115
90,0.12918768026984254,0.13156608986145016,-0.002378409591607622
